label_name_embeddings,label_name_axis,cosine_value,sqrt(1-cosine^2)
Conseil stratégique,avancé,0.12388293641850535,0.9922968396928051
Conseil stratégique,collaboratif,0.10622693138813606,0.9943419125471179
Conseil stratégique,différenciant,0.16686546751869,0.985979673091575
Conseil stratégique,fonctionnel,0.29263064273314376,0.9562255523324961
Conseil stratégique,généraliste,0.08267236627197382,0.9965767807123507
Conseil stratégique,innovant,0.23847634097845155,0.9711483073112619
Conseil stratégique,intégré,0.15197111676494787,0.988384934966744
Conseil stratégique,opérationnel,0.12697843711643736,0.9919054776073509
Conseil stratégique,personnalisé,0.1416928729436328,0.9899106675639876
Conseil stratégique,reconnu,0.168275495338841,0.9857400051070605
Conseil stratégique,sécurisé,0.24081369028722333,0.9705713608850455
Conseil stratégique,souverain,0.3082571531243769,0.951303068189972
Conseil stratégique,spécialisé,-0.031455139521883745,0.9995051646678265
Conseil stratégique,stratégique,0.2637561198576954,0.9645893992977598
Conseil stratégique,structuré,0.15729774149050024,0.9875512242521841
Conseil aux dirigeants,avancé,0.16999114387052128,0.9854455900787175
Conseil aux dirigeants,collaboratif,-0.08959158352113139,0.9959785882046743
Conseil aux dirigeants,différenciant,0.09447667716441871,0.9955270752078872
Conseil aux dirigeants,fonctionnel,0.12334147190462431,0.9923642886099846
Conseil aux dirigeants,généraliste,0.062229295481320245,0.9980618792359012
Conseil aux dirigeants,innovant,0.14952586084412828,0.9887578151088477
Conseil aux dirigeants,intégré,0.10391971321352324,0.9945856892222104
Conseil aux dirigeants,opérationnel,-0.106268219346042,0.9943375008300861
Conseil aux dirigeants,personnalisé,0.2528473245078823,0.9675061914474788
Conseil aux dirigeants,reconnu,0.09600334918832362,0.9953810109423551
Conseil aux dirigeants,sécurisé,0.18090350897665639,0.9835008492319327
Conseil aux dirigeants,souverain,0.06654480192645969,0.9977834380949446
Conseil aux dirigeants,spécialisé,0.117177173684552,0.9931110260022795
Conseil aux dirigeants,stratégique,0.13437665939222143,0.9909303272231539
Conseil aux dirigeants,structuré,0.15458859928332191,0.9879789294168274
Conseil en management,avancé,0.12676299751986245,0.9919330332536462
Conseil en management,collaboratif,0.013336437554552797,0.9999110657620274
Conseil en management,différenciant,0.24625720490574057,0.9692045135223072
Conseil en management,fonctionnel,0.24928777576867633,0.9684294526976687
Conseil en management,généraliste,0.04244384339262786,0.9990988540470167
Conseil en management,innovant,0.1893428091066784,0.9819110451764925
Conseil en management,intégré,0.11728226817584328,0.9930986202646389
Conseil en management,opérationnel,-0.07022362649301053,0.9975312738366503
Conseil en management,personnalisé,0.2343346880974449,0.9721559823167644
Conseil en management,reconnu,0.18145224655392245,0.9833997570777281
Conseil en management,sécurisé,0.28792719333167016,0.9576523019030169
Conseil en management,souverain,0.039567327786943066,0.9992169066683172
Conseil en management,spécialisé,0.12848133560551747,0.9917119271245165
Conseil en management,stratégique,0.23828208337578327,0.9711959888416427
Conseil en management,structuré,0.29430789695264475,0.9557106579877152
Conseil en intelligence client,avancé,0.02978438076378906,0.9995563469172299
Conseil en intelligence client,collaboratif,0.031505301956683975,0.999503584760264
Conseil en intelligence client,différenciant,0.20307828517374327,0.9791625044347296
Conseil en intelligence client,fonctionnel,0.36181801602099206,0.9322487453907531
Conseil en intelligence client,généraliste,-0.0833339498107676,0.9965216770391583
Conseil en intelligence client,innovant,0.11007900259341637,0.9939228406612047
Conseil en intelligence client,intégré,-0.0251306579101624,0.9996841751438312
Conseil en intelligence client,opérationnel,0.04591552993745453,0.9989453258865385
Conseil en intelligence client,personnalisé,0.15229401447968072,0.9883352331844003
Conseil en intelligence client,reconnu,0.06851731305085447,0.9976499274857344
Conseil en intelligence client,sécurisé,0.12461685864857643,0.9922049377727168
Conseil en intelligence client,souverain,-0.11689052555261127,0.9931448056733894
Conseil en intelligence client,spécialisé,0.07244325185932078,0.9973725358460834
Conseil en intelligence client,stratégique,0.2529472687908322,0.9674800665704997
Conseil en intelligence client,structuré,0.17629667225621196,0.9843370781147004
Conseil stratégique IA et transformation,avancé,0.15529635816098877,0.9878679269730007
Conseil stratégique IA et transformation,collaboratif,0.10243495479372532,0.9947397046646964
Conseil stratégique IA et transformation,différenciant,0.18075792337537577,0.9835276168654451
Conseil stratégique IA et transformation,fonctionnel,0.060130485424587404,0.9981905252618878
Conseil stratégique IA et transformation,généraliste,0.04508300069678304,0.998983244628344
Conseil stratégique IA et transformation,innovant,0.17252337821222388,0.985005423320218
Conseil stratégique IA et transformation,intégré,0.12326392211300884,0.9923739242368866
Conseil stratégique IA et transformation,opérationnel,0.07721862529170384,0.997014184406651
Conseil stratégique IA et transformation,personnalisé,-0.025488635362359204,0.9996751119575623
Conseil stratégique IA et transformation,reconnu,0.12325366253562173,0.9923751985371032
Conseil stratégique IA et transformation,sécurisé,0.08573777027646307,0.9963177378467275
Conseil stratégique IA et transformation,souverain,0.34849382436750453,0.9373110766323585
Conseil stratégique IA et transformation,spécialisé,-0.05557773419602946,0.998454363234312
Conseil stratégique IA et transformation,stratégique,0.04949910079762039,0.9987741681782859
Conseil stratégique IA et transformation,structuré,0.027163634085578328,0.9996310004112842
Co-innovation et alignement stratégique,avancé,-0.007484621277618848,0.9999719898298806
Co-innovation et alignement stratégique,collaboratif,0.07417142120563729,0.9972455065210051
Co-innovation et alignement stratégique,différenciant,0.022974244514501686,0.9997360572115962
Co-innovation et alignement stratégique,fonctionnel,0.09805760759998094,0.9951807401631968
Co-innovation et alignement stratégique,généraliste,-0.07830612119755012,0.9969293612804242
Co-innovation et alignement stratégique,innovant,0.02434229205455042,0.999703682506737
Co-innovation et alignement stratégique,intégré,0.06522020517484732,0.9978708958762906
Co-innovation et alignement stratégique,opérationnel,0.044921952117008716,0.9989904995634329
Co-innovation et alignement stratégique,personnalisé,-0.05132379134519709,0.9986820657456279
Co-innovation et alignement stratégique,reconnu,0.1555368545176279,0.9878300900897695
Co-innovation et alignement stratégique,sécurisé,0.015071646889051516,0.9998864162793951
Co-innovation et alignement stratégique,souverain,0.22735721280432017,0.9738114282477132
Co-innovation et alignement stratégique,spécialisé,-0.08265658173252002,0.9965780900141721
Co-innovation et alignement stratégique,stratégique,-0.03839090453781017,0.9992627974906144
Co-innovation et alignement stratégique,structuré,-0.025945149021117848,0.999663367960571
Développement stratégique,avancé,0.17864358423838902,0.9839138528400043
Développement stratégique,collaboratif,0.061303371797122135,0.9981191795603889
Développement stratégique,différenciant,0.12709363870982854,0.9918907233155755
Développement stratégique,fonctionnel,0.2179702707627019,0.9759554093623511
Développement stratégique,généraliste,0.09863845825694438,0.9951233363521795
Développement stratégique,innovant,0.19399341212804078,0.9810028318261472
Développement stratégique,intégré,0.11789875690349556,0.9930256205761312
Développement stratégique,opérationnel,0.1032910762255684,0.9946511718045496
Développement stratégique,personnalisé,0.12655022428759652,0.9919602011838776
Développement stratégique,reconnu,0.19993363788245297,0.9798094408828117
Développement stratégique,sécurisé,0.23350672324360588,0.9723551872644245
Développement stratégique,souverain,0.32505700718486163,0.9456944232044624
Développement stratégique,spécialisé,-0.04035907114232003,0.9991852407719647
Développement stratégique,stratégique,0.20693240664946663,0.9783552417594847
Développement stratégique,structuré,0.15463728045755545,0.9879713110676298
Stratégie IA orientée valeur,avancé,0.27030454716775315,0.9627748707670116
Stratégie IA orientée valeur,collaboratif,0.052064828262114046,0.9986437070637538
Stratégie IA orientée valeur,différenciant,0.16778319093057673,0.985823919795596
Stratégie IA orientée valeur,fonctionnel,0.16621951387782632,0.9860887755198409
Stratégie IA orientée valeur,généraliste,0.08837687449411655,0.9960871086680377
Stratégie IA orientée valeur,innovant,0.08302997950134437,0.9965470498195288
Stratégie IA orientée valeur,intégré,0.047215047858078715,0.9988847477340713
Stratégie IA orientée valeur,opérationnel,0.12023118171318135,0.9927459206382326
Stratégie IA orientée valeur,personnalisé,0.03718208033946722,0.9993085073697858
Stratégie IA orientée valeur,reconnu,0.08774374152383249,0.9961430799957398
Stratégie IA orientée valeur,sécurisé,-0.040360111376392754,0.9991851987543076
Stratégie IA orientée valeur,souverain,0.24285781343690466,0.9700618961966528
Stratégie IA orientée valeur,spécialisé,-0.070627202542026,0.9975027810793751
Stratégie IA orientée valeur,stratégique,0.1062286016764941,0.9943417341064674
Stratégie IA orientée valeur,structuré,-0.011662386914892547,0.9999319920531833
Définition stratégie IA,avancé,0.24327117186030298,0.9699583171155939
Définition stratégie IA,collaboratif,-0.04040651744294359,0.9991833231935635
Définition stratégie IA,différenciant,-0.0174517392916717,0.9998477068012386
Définition stratégie IA,fonctionnel,0.2883991684974872,0.9575102712817017
Définition stratégie IA,généraliste,0.039378426827661725,0.9992243689485252
Définition stratégie IA,innovant,0.016572026537966557,0.9998626745390714
Définition stratégie IA,intégré,0.000249578061521947,0.9999999688553951
Définition stratégie IA,opérationnel,0.24919633363600668,0.9684529866247364
Définition stratégie IA,personnalisé,0.08398106957927737,0.9964673501687452
Définition stratégie IA,reconnu,0.1523250737511696,0.9883304467164313
Définition stratégie IA,sécurisé,0.041628925991200466,0.9991331405377459
Définition stratégie IA,souverain,0.1890475978945937,0.9819679250007528
Définition stratégie IA,spécialisé,-0.11474124009379481,0.9933954136303117
Définition stratégie IA,stratégique,0.18800069563333013,0.9821688950691647
Définition stratégie IA,structuré,-0.003280357430640167,0.9999946196130893
Définition de roadmaps IA,avancé,0.33125672458889033,0.943540662830511
Définition de roadmaps IA,collaboratif,0.14284683752820196,0.9897448060021288
Définition de roadmaps IA,différenciant,0.211867742280552,0.9772983473745065
Définition de roadmaps IA,fonctionnel,0.10804103398204325,0.9941464353786573
Définition de roadmaps IA,généraliste,0.21704227520647393,0.9761622051550639
Définition de roadmaps IA,innovant,0.08872054576929765,0.996056557007883
Définition de roadmaps IA,intégré,0.1345893027519549,0.990901468151472
Définition de roadmaps IA,opérationnel,0.03771097520760833,0.9992886881922016
Définition de roadmaps IA,personnalisé,0.043661133488981985,0.9990463980328729
Définition de roadmaps IA,reconnu,0.11414968605708375,0.9934635620761686
Définition de roadmaps IA,sécurisé,0.06151706096089184,0.9981060320480655
Définition de roadmaps IA,souverain,0.22489559175759755,0.9743828676695829
Définition de roadmaps IA,spécialisé,-0.12061169591613555,0.9926997626715913
Définition de roadmaps IA,stratégique,0.19182220896747268,0.9814296919019921
Définition de roadmaps IA,structuré,0.11435893458281199,0.9934394969403442
Élaboration de roadmaps IA,avancé,0.37162979443123884,0.9283810079331628
Élaboration de roadmaps IA,collaboratif,0.18763564798086155,0.982238699913011
Élaboration de roadmaps IA,différenciant,0.2379383082367259,0.9712802692701241
Élaboration de roadmaps IA,fonctionnel,0.07014721226674388,0.9975366502596305
Élaboration de roadmaps IA,généraliste,0.1605587894181389,0.9870262788500526
Élaboration de roadmaps IA,innovant,0.11583210185804954,0.9932688076141052
Élaboration de roadmaps IA,intégré,0.09582569325053929,0.995398129651173
Élaboration de roadmaps IA,opérationnel,-0.05968980848637749,0.9982169737901974
Élaboration de roadmaps IA,personnalisé,0.04709091558874895,0.9988906074586011
Élaboration de roadmaps IA,reconnu,0.10224893450260159,0.9947588428323132
Élaboration de roadmaps IA,sécurisé,0.03710493905441254,0.9993113746464454
Élaboration de roadmaps IA,souverain,0.2485350382540707,0.96862290637794
Élaboration de roadmaps IA,spécialisé,-0.12009223010797469,0.9927627391616253
Élaboration de roadmaps IA,stratégique,0.13891752687285847,0.9903039537069054
Élaboration de roadmaps IA,structuré,0.04618508411512242,0.9989328996510621
Définition des priorités et roadmap,avancé,0.13430792376665007,0.9909396457976094
Définition des priorités et roadmap,collaboratif,-0.02108037011606279,0.999777784307978
Définition des priorités et roadmap,différenciant,0.11024112389188473,0.9939048720089132
Définition des priorités et roadmap,fonctionnel,-0.0009118714417272571,0.9999995842451505
Définition des priorités et roadmap,généraliste,-0.17311213896660732,0.9849021206913944
Définition des priorités et roadmap,innovant,-0.021693419325078622,0.9997646700889096
Définition des priorités et roadmap,intégré,-0.07451286236823093,0.9972200526171208
Définition des priorités et roadmap,opérationnel,0.011720232600884088,0.9999313157151251
Définition des priorités et roadmap,personnalisé,-0.16756924539551019,0.985860308561806
Définition des priorités et roadmap,reconnu,0.10993194615603157,0.9939391164524854
Définition des priorités et roadmap,sécurisé,-0.08398717834170913,0.9964668353107382
Définition des priorités et roadmap,souverain,0.03604667413128864,0.9993501074618808
Définition des priorités et roadmap,spécialisé,-0.019554086881871123,0.9998088005644961
Définition des priorités et roadmap,stratégique,-0.06867109235533864,0.9976393542130967
Définition des priorités et roadmap,structuré,-0.042808429503488635,0.9990832990113712
Définition des objectifs IA,avancé,0.2116729843182312,0.9773405484833901
Définition des objectifs IA,collaboratif,-0.07347177867836688,0.9972972965659924
Définition des objectifs IA,différenciant,0.09473582371900229,0.9955024478645355
Définition des objectifs IA,fonctionnel,0.057509063920318564,0.9983449842449296
Définition des objectifs IA,généraliste,0.05082221508125986,0.998707716228444
Définition des objectifs IA,innovant,0.10199588119459385,0.9947848210640019
Définition des objectifs IA,intégré,-0.07515015651383773,0.997172228843115
Définition des objectifs IA,opérationnel,-0.013915156367621681,0.9999031795245301
Définition des objectifs IA,personnalisé,0.02713173992393222,0.9996318665832438
Définition des objectifs IA,reconnu,0.16933198770273625,0.9855590687222356
Définition des objectifs IA,sécurisé,0.002110802571382941,0.9999977722537708
Définition des objectifs IA,souverain,0.018802199051530796,0.9998232230303647
Définition des objectifs IA,spécialisé,-0.011651762129853412,0.9999321159155102
Définition des objectifs IA,stratégique,0.1569548469600027,0.9876057796589498
Définition des objectifs IA,structuré,0.061512801451936105,0.998106294568637
Définition d'objectifs business,avancé,0.24032755591401408,0.970691849078994
Définition d'objectifs business,collaboratif,-0.036316271356215624,0.9993403466461173
Définition d'objectifs business,différenciant,0.2013353120688154,0.9795223795882118
Définition d'objectifs business,fonctionnel,0.15183053423653575,0.9884065402826148
Définition d'objectifs business,généraliste,-0.003619813196817267,0.9999934484547487
Définition d'objectifs business,innovant,0.2691666131153387,0.9630936270083078
Définition d'objectifs business,intégré,-0.10134977140290613,0.9948508550715423
Définition d'objectifs business,opérationnel,-0.0741692909000349,0.9972456649629448
Définition d'objectifs business,personnalisé,0.176384857163129,0.9843212799505772
Définition d'objectifs business,reconnu,0.17103135370345135,0.9852655865554043
Définition d'objectifs business,sécurisé,0.10086310313345535,0.9949003138135448
Définition d'objectifs business,souverain,-0.03473292074623933,0.9993966300805879
Définition d'objectifs business,spécialisé,0.08679742468021792,0.996225981928238
Définition d'objectifs business,stratégique,0.173673307602913,0.9848033215958727
Définition d'objectifs business,structuré,0.05452994320671216,0.9985121357769633
Stratégie data & souveraineté,avancé,0.26265222224781176,0.9648905690016284
Stratégie data & souveraineté,collaboratif,0.1685315364911094,0.9856962621456702
Stratégie data & souveraineté,différenciant,0.13548969459272908,0.9907787556559582
Stratégie data & souveraineté,fonctionnel,0.14702245749409473,0.9891331543287775
Stratégie data & souveraineté,généraliste,0.031825073574722765,0.9994934540515829
Stratégie data & souveraineté,innovant,0.060250929043078764,0.998183262507164
Stratégie data & souveraineté,intégré,0.040849161363162086,0.999165324666507
Stratégie data & souveraineté,opérationnel,0.009865296072733273,0.9999513367826443
Stratégie data & souveraineté,personnalisé,-0.016020090500326115,0.9998716701159012
Stratégie data & souveraineté,reconnu,-0.010766165968174203,0.9999420431556749
Stratégie data & souveraineté,sécurisé,-0.04749927085441672,0.9988712726214019
Stratégie data & souveraineté,souverain,0.21704532172182095,0.9761615277804546
Stratégie data & souveraineté,spécialisé,-0.20555062608822675,0.9786464837287967
Stratégie data & souveraineté,stratégique,0.036036206514854716,0.9993504849751256
Stratégie data & souveraineté,structuré,-0.15910074801936105,0.9872623521535093
Stratégie data et gouvernance,avancé,0.2753400356876897,0.9613469013563739
Stratégie data et gouvernance,collaboratif,0.15383102754994848,0.9880971687860092
Stratégie data et gouvernance,différenciant,0.17617149004633728,0.9843594902752009
Stratégie data et gouvernance,fonctionnel,0.1392020201053952,0.9902640039901366
Stratégie data et gouvernance,généraliste,0.01408773540285307,0.9999007629316118
Stratégie data et gouvernance,innovant,0.1344234152275143,0.9909239857015124
Stratégie data et gouvernance,intégré,0.10216736965764268,0.9947672233126896
Stratégie data et gouvernance,opérationnel,0.05513151834049017,0.9984791012762722
Stratégie data et gouvernance,personnalisé,0.043733611141814475,0.9990432279218435
Stratégie data et gouvernance,reconnu,0.1244328779299533,0.9922280276680705
Stratégie data et gouvernance,sécurisé,0.0560230220417556,0.9984294772297686
Stratégie data et gouvernance,souverain,0.2853841368274784,0.9584132169618881
Stratégie data et gouvernance,spécialisé,-0.09827747359200628,0.9951590517019742
Stratégie data et gouvernance,stratégique,0.07363099061807388,0.9972855545031228
Stratégie data et gouvernance,structuré,-0.08729884729083746,0.996182167709145
Transformation digitale,avancé,0.19599255453750306,0.9806053837124615
Transformation digitale,collaboratif,0.0968332396248329,0.9953006197645813
Transformation digitale,différenciant,0.07551122770407512,0.9971449515946131
Transformation digitale,fonctionnel,0.2766925161428698,0.9609585066539178
Transformation digitale,généraliste,0.059844494065137865,0.9982077121171162
Transformation digitale,innovant,0.032818671128022545,0.999461322325877
Transformation digitale,intégré,-0.02987055713854394,0.9995537753498973
Transformation digitale,opérationnel,0.19430985825646702,0.9809402015333818
Transformation digitale,personnalisé,-0.050954729199923506,0.9987009640388671
Transformation digitale,reconnu,0.051286017295287444,0.9986840062952783
Transformation digitale,sécurisé,-0.10234578672167119,0.9947488828545233
Transformation digitale,souverain,0.28373968356545914,0.9589013463178436
Transformation digitale,spécialisé,-0.12014053748369685,0.9927568943367396
Transformation digitale,stratégique,0.11082351045514194,0.993840102597193
Transformation digitale,structuré,-0.055656975622645405,0.9984499492035344
Transformation numérique,avancé,0.13258740608333372,0.9911713170527551
Transformation numérique,collaboratif,0.0359866867485723,0.9993522694109721
Transformation numérique,différenciant,0.039039423589489405,0.9992376711302473
Transformation numérique,fonctionnel,0.28843688230643144,0.957498911187551
Transformation numérique,généraliste,0.06919816031038671,0.9976029343429469
Transformation numérique,innovant,0.02667632615631798,0.9996441234873548
Transformation numérique,intégré,0.03753919557850212,0.9992951559951239
Transformation numérique,opérationnel,0.24525187944041282,0.9694593934925512
Transformation numérique,personnalisé,0.012743973099046743,0.9999187922774783
Transformation numérique,reconnu,0.11569895744877601,0.9932843254805073
Transformation numérique,sécurisé,-0.02741019224093985,0.9996242700941763
Transformation numérique,souverain,0.29513755549392917,0.9554547730463583
Transformation numérique,spécialisé,-0.19545575041726435,0.9807125213990204
Transformation numérique,stratégique,0.20343770484459855,0.9790878919931356
Transformation numérique,structuré,-0.04133236775803409,0.9991454525620955
Transformation d'entreprise,avancé,0.14217176664435402,0.9898420019221367
Transformation d'entreprise,collaboratif,-0.01929938379184991,0.999813749548012
Transformation d'entreprise,différenciant,0.04088130510085875,0.9991640100069911
Transformation d'entreprise,fonctionnel,0.31077738049653697,0.9504827298650463
Transformation d'entreprise,généraliste,-0.051169566295468545,0.998689979665929
Transformation d'entreprise,innovant,0.02709602299364355,0.999632835364029
Transformation d'entreprise,intégré,-0.06489752423079029,0.9978919337025999
Transformation d'entreprise,opérationnel,0.1536826605171758,0.9881202557666564
Transformation d'entreprise,personnalisé,0.005861474206345118,0.9999828214125123
Transformation d'entreprise,reconnu,0.01740611021152368,0.9998485021878586
Transformation d'entreprise,sécurisé,-0.01928369830407334,0.9998140522015668
Transformation d'entreprise,souverain,0.15895345202149808,0.9872860781407025
Transformation d'entreprise,spécialisé,0.009646136689553931,0.9999534749411927
Transformation d'entreprise,stratégique,0.08268790524981474,0.9965754915335806
Transformation d'entreprise,structuré,-0.04483738822682608,0.9989942985908362
Transformation organisationnelle,avancé,0.09641778381596065,0.995340952118428
Transformation organisationnelle,collaboratif,-0.002894021030647655,0.9999958123123688
Transformation organisationnelle,différenciant,0.07485266707968614,0.9971946039921484
Transformation organisationnelle,fonctionnel,0.37863531082695645,0.925545947749205
Transformation organisationnelle,généraliste,0.04846435661871936,0.9988249126536309
Transformation organisationnelle,innovant,0.11785632767484401,0.9930306571435746
Transformation organisationnelle,intégré,-0.02747809967611768,0.9996224057303784
Transformation organisationnelle,opérationnel,0.2801109834074043,0.9599676228782598
Transformation organisationnelle,personnalisé,0.036336017768780184,0.9993396288613331
Transformation organisationnelle,reconnu,0.0856558982831032,0.9963247799233514
Transformation organisationnelle,sécurisé,0.05417307992667929,0.9985315605484173
Transformation organisationnelle,souverain,0.19466234694514814,0.9808703128761757
Transformation organisationnelle,spécialisé,-0.009499449695687511,0.9999548792097966
Transformation organisationnelle,stratégique,0.18132794739258987,0.9834226840450601
Transformation organisationnelle,structuré,0.06431484493916811,0.9979296572005718
Transformation technologique,avancé,0.12467670066165572,0.9921974200289597
Transformation technologique,collaboratif,0.12171071525953576,0.9925656158617485
Transformation technologique,différenciant,0.04038672763564192,0.9991841232880377
Transformation technologique,fonctionnel,0.286448091347273,0.9580957629399601
Transformation technologique,généraliste,0.07524121747478679,0.9971653620101892
Transformation technologique,innovant,0.03666248309432231,0.9993277051765145
Transformation technologique,intégré,0.029974895795605316,0.9995506518541432
Transformation technologique,opérationnel,0.21868686986591307,0.9757950875815318
Transformation technologique,personnalisé,0.06009646262349048,0.9981925741960533
Transformation technologique,reconnu,0.10859437669605577,0.9940861438275835
Transformation technologique,sécurisé,0.05672556346948804,0.9983898088667919
Transformation technologique,souverain,0.33051310706388465,0.9438014018102416
Transformation technologique,spécialisé,-0.13637186991079955,0.9906577174266761
Transformation technologique,stratégique,0.2139936776776071,0.976835045396106
Transformation technologique,structuré,0.018989985103589593,0.999819673974145
Planification IA partagée,avancé,0.2827162634543801,0.9592035833848795
Planification IA partagée,collaboratif,0.10082708418896175,0.9949039647593892
Planification IA partagée,différenciant,0.13577380090331845,0.990739862420134
Planification IA partagée,fonctionnel,-0.03728919480195266,0.9993045161266019
Planification IA partagée,généraliste,0.0796028445833336,0.9968266585190434
Planification IA partagée,innovant,-0.02535350362924539,0.9996785482612508
Planification IA partagée,intégré,-0.007523648351424668,0.9999716969572109
Planification IA partagée,opérationnel,0.025720490268453976,0.9996691734670777
Planification IA partagée,personnalisé,-0.15885214351585286,0.987302383518048
Planification IA partagée,reconnu,0.004800950985754333,0.9999884753684076
Planification IA partagée,sécurisé,-0.2687866403814127,0.9631997414620049
Planification IA partagée,souverain,0.31335722362588897,0.9496353249545189
Planification IA partagée,spécialisé,-0.19418726365365307,0.9809644777639538
Planification IA partagée,stratégique,-0.014774904619263942,0.999890845139354
Planification IA partagée,structuré,-0.10613292795637057,0.9943519505705251
Planification investissements data,avancé,0.2940142088115259,0.9558010488678763
Planification investissements data,collaboratif,0.03466041397948226,0.9993991473394256
Planification investissements data,différenciant,0.21016315775162023,0.977666327089088
Planification investissements data,fonctionnel,0.12500217295384436,0.9921564678803526
Planification investissements data,généraliste,0.15797713942485142,0.98744276969308
Planification investissements data,innovant,0.006455164700898948,0.9999791652072978
Planification investissements data,intégré,0.011962844385174308,0.9999284426168785
Planification investissements data,opérationnel,0.006105881473185171,0.999981358931973
Planification investissements data,personnalisé,0.10876704685712703,0.9940672660931852
Planification investissements data,reconnu,0.0897578319664278,0.9959636196170453
Planification investissements data,sécurisé,0.05974376972898508,0.9982137456369603
Planification investissements data,souverain,0.13978313392508904,0.99018214257281
Planification investissements data,spécialisé,-0.025866434605018713,0.9996654078044435
Planification investissements data,stratégique,-0.04063736755713746,0.9991739610088055
Planification investissements data,structuré,-0.08486773376999081,0.9963922258652693
Déploiement stratégique,avancé,-0.010679156475497142,0.9999429761826281
Déploiement stratégique,collaboratif,-0.0097236463896261,0.9999527242329457
Déploiement stratégique,différenciant,0.05335170770527182,0.9985757834460693
Déploiement stratégique,fonctionnel,0.3464667889010945,0.9380622389738137
Déploiement stratégique,généraliste,0.065063981752261,0.9978810942585
