label_name_embeddings,label_name_axis,cosine_value,sqrt(1-cosine^2)
Conseil en management,collaboratif,0.013336437554552804,0.99991106576202737
Conseil en management,différenciant,0.24625720490574068,0.96920451352230719
Conseil en management,fonctionnel,0.24928777576867642,0.96842945269766867
Conseil en management,généraliste,0.042443843392627877,0.9990988540470167
Conseil en management,innovant,0.18934280910667847,0.98191104517649253
Conseil en management,intégré,0.11728226817584329,0.99309862026463891
Conseil en management,opérationnel,-0.070223626493010546,0.9975312738366503
Conseil en management,personnalisé,0.23433468809744504,0.97215598231676437
Conseil en management,reconnu,0.18145224655392253,0.98339975707772809
Conseil en management,sécurisé,0.28792719333167033,0.95765230190301687
Conseil en management,souverain,0.039567327786943086,0.9992169066683172
Conseil en management,spécialisé,0.1284813356055175,0.9917119271245165
Conseil en management,stratégique,0.23828208337578344,0.97119598884164271
Conseil en management,structuré,0.29430789695264492,0.95571065798771515
Conseil en intelligence client,avancé,0.029784380763789055,0.99955634691722994
Conseil en intelligence client,collaboratif,0.031505301956683988,0.99950358476026402
Conseil en intelligence client,différenciant,0.20307828517374341,0.97916250443472952
Conseil en intelligence client,fonctionnel,0.36181801602099228,0.93224874539075298
Conseil en intelligence client,généraliste,-0.083333949810767596,0.99652167703915828
Conseil en intelligence client,innovant,0.11007900259341641,0.99392284066120473
Conseil en intelligence client,intégré,-0.025130657910162422,0.99968417514383123
Conseil en intelligence client,opérationnel,0.045915529937454562,0.9989453258865385
Conseil en intelligence client,personnalisé,0.15229401447968077,0.98833523318440031
Conseil en intelligence client,reconnu,0.068517313050854511,0.99764992748573444
Conseil en intelligence client,sécurisé,0.12461685864857647,0.99220493777271679
Conseil en intelligence client,souverain,-0.11689052555261137,0.99314480567338936
Conseil en intelligence client,spécialisé,0.072443251859320809,0.99737253584608343
Conseil en intelligence client,stratégique,0.25294726879083224,0.96748006657049967
Conseil en intelligence client,structuré,0.17629667225621201,0.98433707811470039
Conseil stratégique IA et transformation,avancé,0.15529635816098886,0.98786792697300074
Conseil stratégique IA et transformation,collaboratif,0.10243495479372533,0.99473970466469641
Conseil stratégique IA et transformation,différenciant,0.18075792337537577,0.9835276168654451
Conseil stratégique IA et transformation,fonctionnel,0.060130485424587439,0.99819052526188778
Conseil stratégique IA et transformation,généraliste,0.045083000696783067,0.99898324462834398
Conseil stratégique IA et transformation,innovant,0.17252337821222391,0.98500542332021801
Conseil stratégique IA et transformation,intégré,0.12326392211300885,0.99237392423688664
Conseil stratégique IA et transformation,opérationnel,0.077218625291703855,0.99701418440665102
Conseil stratégique IA et transformation,personnalisé,-0.025488635362359222,0.99967511195756231
Conseil stratégique IA et transformation,reconnu,0.1232536625356218,0.99237519853710321
Conseil stratégique IA et transformation,sécurisé,0.085737770276463079,0.9963177378467275
Conseil stratégique IA et transformation,souverain,0.34849382436750459,0.93731107663235846
Conseil stratégique IA et transformation,spécialisé,-0.055577734196029474,0.99845436323431203
Conseil stratégique IA et transformation,stratégique,0.049499100797620398,0.9987741681782859
Conseil stratégique IA et transformation,structuré,0.027163634085578321,0.99963100041128417
Co-innovation et alignement stratégique,avancé,-0.0074846212776188458,0.99997198982988056
Co-innovation et alignement stratégique,collaboratif,0.074171421205637314,0.99724550652100508
Co-innovation et alignement stratégique,différenciant,0.022974244514501654,0.9997360572115962
Co-innovation et alignement stratégique,fonctionnel,0.098057607599980973,0.9951807401631968
Co-innovation et alignement stratégique,généraliste,-0.078306121197550149,0.9969293612804242
Co-innovation et alignement stratégique,innovant,0.024342292054550428,0.99970368250673702
Co-innovation et alignement stratégique,intégré,0.065220205174847334,0.99787089587629063
Co-innovation et alignement stratégique,opérationnel,0.044921952117008737,0.99899049956343289
Co-innovation et alignement stratégique,personnalisé,-0.051323791345197114,0.9986820657456279
Co-innovation et alignement stratégique,reconnu,0.15553685451762794,0.98783009008976952
Co-innovation et alignement stratégique,sécurisé,0.015071646889051521,0.99988641627939512
Co-innovation et alignement stratégique,souverain,0.22735721280432025,0.97381142824771316
Co-innovation et alignement stratégique,spécialisé,-0.082656581732520051,0.99657809001417208
Co-innovation et alignement stratégique,stratégique,-0.038390904537810175,0.99926279749061442
Co-innovation et alignement stratégique,structuré,-0.025945149021117875,0.99966336796057098
Développement stratégique,avancé,0.17864358423838908,0.98391385284000421
Développement stratégique,collaboratif,0.061303371797122155,0.99811917956038887
Développement stratégique,différenciant,0.12709363870982857,0.99189072331557548
Développement stratégique,fonctionnel,0.21797027076270198,0.97595540936235115
Développement stratégique,généraliste,0.098638458256944408,0.99512333635217953
Développement stratégique,innovant,0.19399341212804078,0.98100283182614723
Développement stratégique,intégré,0.11789875690349558,0.9930256205761312
Développement stratégique,opérationnel,0.10329107622556846,0.99465117180454965
Développement stratégique,personnalisé,0.1265502242875966,0.99196020118387762
Développement stratégique,reconnu,0.19993363788245305,0.97980944088281174
Développement stratégique,sécurisé,0.23350672324360591,0.97235518726442449
Développement stratégique,souverain,0.32505700718486169,0.9456944232044624
Développement stratégique,spécialisé,-0.040359071142320027,0.99918524077196469
Développement stratégique,stratégique,0.20693240664946672,0.97835524175948474
Développement stratégique,structuré,0.15463728045755554,0.98797131106762981
Stratégie IA orientée valeur,avancé,0.27030454716775315,0.96277487076701163
Stratégie IA orientée valeur,collaboratif,0.052064828262114046,0.99864370706375383
Stratégie IA orientée valeur,différenciant,0.16778319093057678,0.98582391979559603
Stratégie IA orientée valeur,fonctionnel,0.16621951387782635,0.98608877551984087
Stratégie IA orientée valeur,généraliste,0.088376874494116561,0.99608710866803774
Stratégie IA orientée valeur,innovant,0.083029979501344386,0.9965470498195288
Stratégie IA orientée valeur,intégré,0.047215047858078708,0.99888474773407132
Stratégie IA orientée valeur,opérationnel,0.1202311817131814,0.99274592063823264
Stratégie IA orientée valeur,personnalisé,0.037182080339467238,0.99930850736978583
Stratégie IA orientée valeur,reconnu,0.087743741523832547,0.99614307999573981
Stratégie IA orientée valeur,sécurisé,-0.040360111376392768,0.99918519875430756
Stratégie IA orientée valeur,souverain,0.24285781343690471,0.97006189619665284
Stratégie IA orientée valeur,spécialisé,-0.070627202542025966,0.99750278107937507
Stratégie IA orientée valeur,stratégique,0.10622860167649412,0.99434173410646742
Stratégie IA orientée valeur,structuré,-0.011662386914892554,0.99993199205318328
Définition stratégie IA,avancé,0.24327117186030303,0.96995831711559388
Définition stratégie IA,collaboratif,-0.040406517442943608,0.99918332319356351
Définition stratégie IA,différenciant,-0.017451739291671722,0.99984770680123858
Définition stratégie IA,fonctionnel,0.28839916849748731,0.95751027128170174
Définition stratégie IA,généraliste,0.039378426827661732,0.99922436894852518
Définition stratégie IA,innovant,0.016572026537966571,0.99986267453907141
Définition stratégie IA,intégré,0.00024957806152194707,0.9999999688553951
Définition stratégie IA,opérationnel,0.24919633363600685,0.96845298662473644
Définition stratégie IA,personnalisé,0.083981069579277395,0.99646735016874521
Définition stratégie IA,reconnu,0.15232507375116969,0.98833044671643133
Définition stratégie IA,sécurisé,0.041628925991200501,0.99913314053774593
Définition stratégie IA,souverain,0.18904759789459383,0.98196792500075269
Définition stratégie IA,spécialisé,-0.11474124009379481,0.9933954136303117
Définition stratégie IA,stratégique,0.18800069563333019,0.98216889506916472
Définition stratégie IA,structuré,-0.0032803574306401614,0.99999461961308933
Définition de roadmaps IA,avancé,0.33125672458889055,0.94354066283051097
Définition de roadmaps IA,collaboratif,0.14284683752820207,0.98974480600212877
Définition de roadmaps IA,différenciant,0.21186774228055211,0.97729834737450649
Définition de roadmaps IA,fonctionnel,0.10804103398204333,0.99414643537865732
Définition de roadmaps IA,généraliste,0.21704227520647404,0.97616220515506391
Définition de roadmaps IA,innovant,0.088720545769297693,0.99605655700788298
Définition de roadmaps IA,intégré,0.13458930275195494,0.99090146815147195
Définition de roadmaps IA,opérationnel,0.037710975207608362,0.99928868819220162
Définition de roadmaps IA,personnalisé,0.043661133488982012,0.99904639803287287
Définition de roadmaps IA,reconnu,0.11414968605708384,0.99346356207616859
Définition de roadmaps IA,sécurisé,0.061517060960891871,0.99810603204806547
Définition de roadmaps IA,souverain,0.22489559175759768,0.97438286766958293
Définition de roadmaps IA,spécialisé,-0.1206116959161356,0.99269976267159132
Définition de roadmaps IA,stratégique,0.19182220896747276,0.98142969190199214
Définition de roadmaps IA,structuré,0.11435893458281206,0.99343949694034417
Élaboration de roadmaps IA,avancé,0.37162979443123895,0.92838100793316269
Élaboration de roadmaps IA,collaboratif,0.18763564798086158,0.98223869991301105
Élaboration de roadmaps IA,différenciant,0.2379383082367259,0.97128026927012412
Élaboration de roadmaps IA,fonctionnel,0.070147212266743877,0.99753665025963045
Élaboration de roadmaps IA,généraliste,0.16055878941813898,0.98702627885005256
Élaboration de roadmaps IA,innovant,0.11583210185804958,0.99326880761410519
Élaboration de roadmaps IA,intégré,0.095825693250539301,0.99539812965117302
Élaboration de roadmaps IA,opérationnel,-0.059689808486377519,0.99821697379019736
Élaboration de roadmaps IA,personnalisé,0.047090915588748963,0.99889060745860114
Élaboration de roadmaps IA,reconnu,0.10224893450260163,0.99475884283231308
Élaboration de roadmaps IA,sécurisé,0.037104939054412547,0.99931137464644537
Élaboration de roadmaps IA,souverain,0.24853503825407064,0.96862290637794013
Élaboration de roadmaps IA,spécialisé,-0.12009223010797473,0.99276273916162527
Élaboration de roadmaps IA,stratégique,0.13891752687285849,0.99030395370690538
Élaboration de roadmaps IA,structuré,0.046185084115122434,0.99893289965106213
Définition des priorités et roadmap,avancé,0.13430792376665013,0.9909396457976094
Définition des priorités et roadmap,collaboratif,-0.021080370116062782,0.99977778430797803
Définition des priorités et roadmap,différenciant,0.11024112389188473,0.9939048720089132
Définition des priorités et roadmap,fonctionnel,-0.00091187144172725164,0.99999958424515045
Définition des priorités et roadmap,généraliste,-0.1731121389666074,0.98490212069139438
Définition des priorités et roadmap,innovant,-0.02169341932507865,0.99976467008890957
Définition des priorités et roadmap,intégré,-0.074512862368230959,0.99722005261712077
Définition des priorités et roadmap,opérationnel,0.01172023260088411,0.99993131571512506
Définition des priorités et roadmap,personnalisé,-0.16756924539551027,0.98586030856180595
Définition des priorités et roadmap,reconnu,0.10993194615603166,0.99393911645248545
Définition des priorités et roadmap,sécurisé,-0.083987178341709157,0.99646683531073821
Définition des priorités et roadmap,souverain,0.036046674131288661,0.9993501074618808
Définition des priorités et roadmap,spécialisé,-0.019554086881871123,0.99980880056449606
Définition des priorités et roadmap,stratégique,-0.068671092355338664,0.99763935421309669
Définition des priorités et roadmap,structuré,-0.042808429503488642,0.99908329901137116
Définition des objectifs IA,avancé,0.21167298431823137,0.97734054848339014
Définition des objectifs IA,collaboratif,-0.073471778678366906,0.99729729656599242
Définition des objectifs IA,différenciant,0.094735823719002327,0.99550244786453546
Définition des objectifs IA,fonctionnel,0.057509063920318577,0.99834498424492957
Définition des objectifs IA,généraliste,0.050822215081259912,0.99870771622844401
Définition des objectifs IA,innovant,0.10199588119459391,0.9947848210640019
Définition des objectifs IA,intégré,-0.07515015651383776,0.99717222884311496
Définition des objectifs IA,opérationnel,-0.013915156367621678,0.99990317952453012
Définition des objectifs IA,personnalisé,0.027131739923932228,0.99963186658324377
Définition des objectifs IA,reconnu,0.16933198770273636,0.98555906872223564
Définition des objectifs IA,sécurisé,0.0021108025713829468,0.99999777225377084
Définition des objectifs IA,souverain,0.018802199051530809,0.99982322303036475
Définition des objectifs IA,spécialisé,-0.011651762129853395,0.99993211591551023
Définition des objectifs IA,stratégique,0.15695484696000281,0.9876057796589498
Définition des objectifs IA,structuré,0.061512801451936133,0.99810629456863698
Définition d'objectifs business,avancé,0.2403275559140142,0.97069184907899397
Définition d'objectifs business,collaboratif,-0.036316271356215658,0.99934034664611726
Définition d'objectifs business,différenciant,0.20133531206881547,0.97952237958821176
Définition d'objectifs business,fonctionnel,0.15183053423653578,0.98840654028261477
Définition d'objectifs business,généraliste,-0.0036198131968172768,0.99999344845474869
Définition d'objectifs business,innovant,0.26916661311533868,0.96309362700830781
Définition d'objectifs business,intégré,-0.10134977140290617,0.99485085507154225
Définition d'objectifs business,opérationnel,-0.074169290900034934,0.99724566496294476
Définition d'objectifs business,personnalisé,0.17638485716312904,0.98432127995057717
Définition d'objectifs business,reconnu,0.17103135370345146,0.9852655865554043
Définition d'objectifs business,sécurisé,0.10086310313345538,0.99490031381354482
Définition d'objectifs business,souverain,-0.034732920746239342,0.99939663008058788
Définition d'objectifs business,spécialisé,0.086797424680217936,0.99622598192823797
Définition d'objectifs business,stratégique,0.17367330760291305,0.98480332159587269
Définition d'objectifs business,structuré,0.054529943206712193,0.99851213577696329
Stratégie data & souveraineté,avancé,0.26265222224781182,0.9648905690016284
Stratégie data & souveraineté,collaboratif,0.16853153649110955,0.98569626214567019
Stratégie data & souveraineté,différenciant,0.13548969459272914,0.99077875565595819
Stratégie data & souveraineté,fonctionnel,0.14702245749409479,0.98913315432877746
Stratégie data & souveraineté,généraliste,0.031825073574722793,0.99949345405158285
Stratégie data & souveraineté,innovant,0.060250929043078771,0.99818326250716405
Stratégie data & souveraineté,intégré,0.040849161363162072,0.99916532466650698
Stratégie data & souveraineté,opérationnel,0.0098652960727332456,0.99995133678264425
Stratégie data & souveraineté,personnalisé,-0.016020090500326135,0.99987167011590117
Stratégie data & souveraineté,reconnu,-0.010766165968174198,0.99994204315567492
Stratégie data & souveraineté,sécurisé,-0.047499270854416735,0.99887127262140185
Stratégie data & souveraineté,souverain,0.21704532172182106,0.97616152778045462
Stratégie data & souveraineté,spécialisé,-0.20555062608822677,0.9786464837287967
Stratégie data & souveraineté,stratégique,0.036036206514854736,0.99935048497512557
Stratégie data & souveraineté,structuré,-0.15910074801936114,0.98726235215350933
Stratégie data et gouvernance,avancé,0.27534003568768983,0.96134690135637391
Stratégie data et gouvernance,collaboratif,0.15383102754994857,0.98809716878600917
Stratégie data et gouvernance,différenciant,0.17617149004633731,0.98435949027520087
Stratégie data et gouvernance,fonctionnel,0.13920202010539529,0.99026400399013659
Stratégie data et gouvernance,généraliste,0.014087735402853086,0.99990076293161179
Stratégie data et gouvernance,innovant,0.13442341522751436,0.99092398570151241
Stratégie data et gouvernance,intégré,0.10216736965764275,0.99476722331268963
Stratégie data et gouvernance,opérationnel,0.055131518340490231,0.99847910127627215
Stratégie data et gouvernance,personnalisé,0.04373361114181451,0.99904322792184352
Stratégie data et gouvernance,reconnu,0.1244328779299534,0.9922280276680705
Stratégie data et gouvernance,sécurisé,0.056023022041755646,0.9984294772297686
Stratégie data et gouvernance,souverain,0.28538413682747849,0.95841321696188808
Stratégie data et gouvernance,spécialisé,-0.098277473592006323,0.99515905170197416
Stratégie data et gouvernance,stratégique,0.073630990618073905,0.99728555450312284
Stratégie data et gouvernance,structuré,-0.087298847290837547,0.99618216770914492
Transformation digitale,avancé,0.19599255453750317,0.98060538371246153
Transformation digitale,collaboratif,0.096833239624832951,0.99530061976458128
Transformation digitale,différenciant,0.075511227704075159,0.99714495159461314
Transformation digitale,fonctionnel,0.27669251614286994,0.9609585066539178
Transformation digitale,généraliste,0.059844494065137914,0.99820771211711623
Transformation digitale,innovant,0.032818671128022572,0.99946132232587703
Transformation digitale,intégré,-0.029870557138543963,0.99955377534989731
Transformation digitale,opérationnel,0.19430985825646716,0.98094020153338179
Transformation digitale,personnalisé,-0.050954729199923547,0.9987009640388671
Transformation digitale,reconnu,0.051286017295287485,0.99868400629527831
Transformation digitale,sécurisé,-0.10234578672167124,0.99474888285452334
Transformation digitale,souverain,0.28373968356545937,0.95890134631784352
Transformation digitale,spécialisé,-0.12014053748369689,0.99275689433673964
Transformation digitale,stratégique,0.11082351045514201,0.99384010259719302
Transformation digitale,structuré,-0.05565697562264544,0.99844994920353436
Transformation numérique,avancé,0.13258740608333375,0.99117131705275507
Transformation numérique,collaboratif,0.035986686748572291,0.9993522694109721
Transformation numérique,différenciant,0.039039423589489412,0.99923767113024731
Transformation numérique,fonctionnel,0.2884368823064315,0.95749891118755104
Transformation numérique,généraliste,0.069198160310386725,0.99760293434294689
Transformation numérique,innovant,0.02667632615631799,0.99964412348735476
Transformation numérique,intégré,0.037539195578502153,0.99929515599512386
Transformation numérique,opérationnel,0.24525187944041293,0.96945939349255117
Transformation numérique,personnalisé,0.012743973099046756,0.99991879227747826
Transformation numérique,reconnu,0.11569895744877601,0.99328432548050727
Transformation numérique,sécurisé,-0.027410192240939858,0.99962427009417631
Transformation numérique,souverain,0.29513755549392912,0.95545477304635829
Transformation numérique,spécialisé,-0.1954557504172644,0.98071252139902043
Transformation numérique,stratégique,0.20343770484459864,0.97908789199313562
Transformation numérique,structuré,-0.041332367758034103,0.99914545256209553
Transformation d'entreprise,avancé,0.14217176664435408,0.98984200192213667
Transformation d'entreprise,collaboratif,-0.019299383791849898,0.99981374954801205
Transformation d'entreprise,différenciant,0.040881305100858786,0.99916401000699107
Transformation d'entreprise,fonctionnel,0.31077738049653714,0.95048272986504634
Transformation d'entreprise,généraliste,-0.051169566295468566,0.99868997966592898
Transformation d'entreprise,innovant,0.027096022993643561,0.99963283536402903
Transformation d'entreprise,intégré,-0.064897524230790316,0.99789193370259988
Transformation d'entreprise,opérationnel,0.15368266051717583,0.98812025576665641
Transformation d'entreprise,personnalisé,0.0058614742063451391,0.99998282141251227
Transformation d'entreprise,reconnu,0.01740611021152369,0.99984850218785859
Transformation d'entreprise,sécurisé,-0.019283698304073348,0.99981405220156683
Transformation d'entreprise,souverain,0.15895345202149813,0.98728607814070246
Transformation d'entreprise,spécialisé,0.0096461366895539431,0.99995347494119269
Transformation d'entreprise,stratégique,0.082687905249814758,0.99657549153358049
Transformation d'entreprise,structuré,-0.044837388226826105,0.99899429859083622
Transformation organisationnelle,avancé,0.096417783815960681,0.99534095211842799
Transformation organisationnelle,collaboratif,-0.0028940210306476507,0.99999581231236878
Transformation organisationnelle,différenciant,0.074852667079686172,0.99719460399214843
Transformation organisationnelle,fonctionnel,0.37863531082695662,0.92554594774920484
Transformation organisationnelle,généraliste,0.048464356618719368,0.99882491265363094
Transformation organisationnelle,innovant,0.11785632767484398,0.99303065714357464
Transformation organisationnelle,intégré,-0.027478099676117675,0.99962240573037842
Transformation organisationnelle,opérationnel,0.28011098340740442,0.95996762287825976
Transformation organisationnelle,personnalisé,0.036336017768780197,0.9993396288613331
Transformation organisationnelle,reconnu,0.085655898283103243,0.99632477992335144
Transformation organisationnelle,sécurisé,0.054173079926679295,0.9985315605484173
Transformation organisationnelle,souverain,0.19466234694514817,0.98087031287617565
Transformation organisationnelle,spécialisé,-0.0094994496956875233,0.99995487920979664
Transformation organisationnelle,stratégique,0.18132794739258989,0.98342268404506006
Transformation organisationnelle,structuré,0.0643148449391681,0.99792965720057181
Transformation technologique,avancé,0.12467670066165576,0.99219742002895972
Transformation technologique,collaboratif,0.12171071525953583,0.99256561586174852
Transformation technologique,différenciant,0.040386727635641939,0.99918412328803774
Transformation technologique,fonctionnel,0.28644809134727317,0.95809576293996013
Transformation technologique,généraliste,0.075241217474786834,0.99716536201018924
Transformation technologique,innovant,0.036662483094322317,0.99932770517651448
Transformation technologique,intégré,0.029974895795605336,0.99955065185414316
Transformation technologique,opérationnel,0.21868686986591332,0.97579508758153166
Transformation technologique,personnalisé,0.060096462623490512,0.99819257419605334
Transformation technologique,reconnu,0.10859437669605583,0.99408614382758353
Transformation technologique,sécurisé,0.056725563469488101,0.99838980886679185
Transformation technologique,souverain,0.33051310706388476,0.94380140181024164
Transformation technologique,spécialisé,-0.13637186991079961,0.99065771742667608
Transformation technologique,stratégique,0.21399367767760727,0.97683504539610599
Transformation technologique,structuré,0.018989985103589579,0.99981967397414495
Planification IA partagée,avancé,0.28271626345438022,0.95920358338487954
Planification IA partagée,collaboratif,0.10082708418896176,0.99490396475938925
Planification IA partagée,différenciant,0.13577380090331853,0.99073986242013401
Planification IA partagée,fonctionnel,-0.037289194801952676,0.99930451612660187
Planification IA partagée,généraliste,0.079602844583333623,0.9968266585190434
Planification IA partagée,innovant,-0.025353503629245412,0.9996785482612508
Planification IA partagée,intégré,-0.0075236483514246515,0.99997169695721089
Planification IA partagée,opérationnel,0.025720490268453976,0.99966917346707773
Planification IA partagée,personnalisé,-0.15885214351585294,0.987302383518048
Planification IA partagée,reconnu,0.004800950985754328,0.99998847536840763
Planification IA partagée,sécurisé,-0.26878664038141276,0.96319974146200493
Planification IA partagée,souverain,0.31335722362588908,0.94963532495451886
Planification IA partagée,spécialisé,-0.19418726365365307,0.98096447776395379
Planification IA partagée,stratégique,-0.014774904619263955,0.999890845139354
Planification IA partagée,structuré,-0.10613292795637061,0.99435195057052495
Planification investissements data,avancé,0.29401420881152607,0.9558010488678762
Planification investissements data,collaboratif,0.034660413979482288,0.99939914733942559
Planification investissements data,différenciant,0.21016315775162034,0.97766632708908796
Planification investissements data,fonctionnel,0.12500217295384439,0.99215646788035261
Planification investissements data,généraliste,0.1579771394248515,0.98744276969307998
Planification investissements data,innovant,0.0064551647008989502,0.99997916520729779
Planification investissements data,intégré,0.011962844385174315,0.99992844261687852
Planification investissements data,opérationnel,0.0061058814731851652,0.99998135893197304
Planification investissements data,personnalisé,0.1087670468571271,0.99406726609318519
Planification investissements data,reconnu,0.089757831966427878,0.99596361961704527
Planification investissements data,sécurisé,0.059743769728985124,0.9982137456369603
Planification investissements data,souverain,0.13978313392508912,0.99018214257281001
Planification investissements data,spécialisé,-0.025866434605018723,0.99966540780444346
Planification investissements data,stratégique,-0.040637367557137476,0.99917396100880551
Planification investissements data,structuré,-0.084867733769990877,0.99639222586526932
Déploiement stratégique,avancé,-0.010679156475497152,0.99994297618262806
Déploiement stratégique,collaboratif,-0.0097236463896260977,0.99995272423294568
Déploiement stratégique,différenciant,0.053351707705271846,0.99857578344606934
